node1,node2
393,386
29,590
253,142
498,499
215,42
177,380
155,215
249,131
210,269
94,955
96,64
21,249
263,303
117,160
166,160
64,234
157,368
493,426
57,243
433,186
100,429
254,210
124,97
96,867
214,232
212,63
280,342
480,80
473,495
201,199
58,81
187,1
14,339
326,121
94,199
188,42
6,285
5,807
160,252
21,10
52,103
393,391
223,331
651,624
20,160
40,361
96,6
494,539
459,589
44,121
80,473
963,209
708,768
615,518
526,296
77,62
84,254
37,588
74,268
245,485
180,129
822,292
621,284
245,333
429,592
5,763
370,41
551,723
555,44
947,60
121,144
114,170
89,375
194,411
707,247
607,87
297,49
573,12
95,232
107,98
283,142
54,96
638,355
295,385
434,320
549,80
419,18
393,87
162,195
411,400
275,60
188,459
377,391
254,252
107,859
60,393
175,174
21,145
62,393
642,121
155,130
290,79
107,214
232,201
19,265
947,181
971,416
290,130
442,333
407,141
164,322
506,494
531,77
174,286
287,418
143,51
471,170
494,215
498,65
14,231
125,768
496,488
48,115
221,107
79,340
486,362
87,545
195,195
397,719
23,165
401,148
452,358
212,531
409,65
160,548
190,162
165,844
425,714
245,171
474,105
62,747
210,46
434,290
498,92
394,486
254,642
310,366
546,493
212,41
560,459
166,424
405,183
411,646
333,455
82,531
509,306
127,189
121,357
264,264
129,296
284,149
114,547
564,114
250,60
217,366
6,376
97,768
157,157
114,256
9,674
338,437
105,424
434,19
905,222
355,166
423,370
105,252
86,87
128,155
5,261
390,384
809,5
163,373
698,285
525,510
17,166
216,269
233,115
236,236
83,453
183,16
305,483
411,976
291,93
265,533
174,46
169,106
107,210
31,115
281,520
295,717
321,393
13,526
140,617
314,189
430,672
238,243
59,481
141,922
663,460
6,169
525,406
832,195
818,92
13,285
305,489
301,81
231,176
249,642
560,222
508,710
99,768
90,469
107,441
317,73
146,316
812,126
327,306
921,285
168,231
143,197
144,166
695,85
232,226
170,188
429,140
295,308
129,515
667,6
166,115
612,474
45,269
45,301
93,576
546,115
182,391
183,292
478,356
17,121
249,407
91,989
820,168
294,206
92,238
543,249
121,230
17,221
29,438
121,540
460,129
339,169
29,964
160,859
159,434
974,918
84,393
366,188
301,13
509,184
411,517
5,469
146,146
337,883
460,421
230,420
949,685
57,859
137,571
318,409
55,208
400,20
607,256
163,518
47,333
123,41
91,107
133,167
420,282
221,17
293,44
194,698
93,39
756,42
11,621
170,28
221,280
900,13
971,47
495,223
212,165
233,244
305,865
502,506
499,566
506,19
118,118
232,872
440,460
115,160
84,115
548,340
63,286
87,643
295,472
176,292
225,17
295,387
48,50
950,74
252,83
113,40
607,106
165,47
820,801
401,65
642,419
828,233
282,28
129,401
45,16
160,326
392,387
601,405
84,30
495,384
506,506
415,852
166,380
210,241
196,820
383,383
69,477
97,125
176,178
135,437
264,661
84,510
295,585
443,165
647,420
494,160
714,714
108,67
128,388
419,14
263,96
154,647
71,431
374,441
812,215
107,170
215,214
486,165
138,160
65,197
304,302
129,473
815,80
107,79
11,699
408,271
152,49
243,434
193,55
237,241
103,60
7,754
569,8
116,160
163,162
329,371
28,365
823,452
471,607
101,101
65,14
63,365
359,502
96,361
86,218
107,834
321,376
906,533
93,443
128,14
271,209
2,249
121,296
451,360
339,818
194,58
21,520
638,124
473,28
446,579
421,365
523,706
4,698
89,469
129,114
209,107
377,62
218,224
482,535
93,545
358,43
58,154
57,685
249,7
7,672
430,183
185,97
258,183
27,36
448,735
645,156
418,473
430,360
300,160
420,222
455,438
284,214
363,16
820,44
58,256
33,615
165,533
588,438
142,82
55,57
261,470
139,445
493,515
393,61
434,509
41,62
107,183
141,452
222,315
537,460
917,201
215,459
160,333
200,344
812,859
218,218
58,597
434,243
482,218
409,39
486,458
301,474
128,210
353,592
249,107
618,404
520,155
84,431
593,776
345,152
612,427
121,859
235,238
7,511
180,145
306,93
184,42
295,313
121,438
918,494
179,295
256,105
314,764
6,3
18,115
662,166
896,124
434,210
261,29
400,411
486,168
159,460
84,326
48,427
261,48
549,818
789,5
375,90
87,661
424,46
196,64
471,473
494,68
4,430
249,87
64,511
917,204
221,248
21,105
150,181
499,61
6,337
225,18
309,223
51,232
63,420
280,734
27,953
131,422
157,191
305,138
426,114
62,189
409,184
82,68
714,62
367,21
408,517
68,106
776,593
490,434
320,868
549,326
115,30
266,7
393,950
100,662
587,194
529,441
389,628
809,107
269,643
194,208
139,448
5,89
353,708
138,86
282,357
375,183
29,24
518,58
438,437
333,249
990,138
170,114
615,828
218,82
5,430
236,3
114,486
434,154
69,212
925,981
371,355
183,270
21,615
856,407
494,310
258,107
538,777
564,258
548,371
18,160
121,18
568,290
638,44
142,31
55,481
2,859
264,232
568,568
209,42
420,121
426,166
451,452
486,664
174,854
292,377
515,450
263,290
405,796
393,182
34,35
339,340
256,705
367,35
124,892
425,870
212,173
506,827
183,81
509,183
114,158
38,258
13,211
949,131
655,151
290,567
254,329
193,58
54,132
157,350
73,358
533,25
820,327
160,232
269,269
115,171
211,64
340,78
930,301
585,585
12,358
87,280
21,82
440,320
681,214
30,434
236,319
11,327
5,64
351,122
158,237
285,83
847,919
457,562
342,343
153,154
62,833
86,400
812,140
337,136
212,87
153,58
971,466
803,195
63,236
24,29
533,360
63,89
221,283
362,12
44,366
440,64
389,377
148,280
303,301
409,448
166,601
263,169
423,318
455,261
446,45
303,13
105,243
272,21
155,95
256,211
238,622
405,160
949,305
92,287
160,268
859,174
46,169
367,338
377,376
506,86
121,191
96,367
86,753
516,6
425,90
443,29
927,159
323,371
155,285
155,104
32,35
47,455
549,800
234,238
21,128
430,83
212,492
353,99
283,932
419,154
295,82
490,405
641,82
126,812
75,437
542,419
271,56
17,434
738,131
52,537
262,148
956,913
84,442
820,445
37,721
21,13
546,155
48,361
481,286
380,103
80,299
58,84
283,187
282,254
265,360
321,379
51,82
335,269
820,206
424,87
208,211
213,499
172,424
213,247
981,527
214,176
437,338
429,6
480,357
115,493
107,954
283,594
211,152
393,392
138,126
164,281
93,14
357,282
218,268
31,135
272,186
360,360
157,5
450,1
932,147
268,227
13,552
360,359
385,393
661,141
115,173
249,173
14,283
485,423
264,160
105,357
40,28
35,338
12,362
87,543
74,218
168,399
209,11
86,142
450,142
459,358
320,483
243,158
309,226
161,569
581,420
859,87
333,17
164,160
83,579
121,285
333,601
391,380
486,35
60,250
107,222
244,234
68,667
188,679
187,473
305,16
286,252
16,290
165,48
401,183
271,210
388,384
107,81
62,279
631,631
69,663
103,104
252,162
226,317
450,214
74,64
178,177
198,198
366,440
820,593
340,105
615,412
322,334
13,336
582,106
340,464
856,765
165,337
949,411
368,394
62,163
447,429
258,424
3,239
160,376
221,14
17,173
206,440
186,420
872,707
29,38
433,71
254,285
232,939
17,215
155,22
777,134
192,195
638,356
172,351
747,494
218,459
341,297
308,430
963,121
1001,826
311,248
429,334
526,231
282,533
487,332
719,841
414,645
19,459
963,926
420,210
190,184
305,809
180,681
411,55
233,234
13,685
171,40
167,908
19,570
388,280
346,351
2,281
299,146
438,405
160,214
131,212
820,51
107,494
48,678
681,342
84,113
11,420
243,57
86,129
282,268
858,306
409,325
215,541
342,621
7,365
373,420
158,158
533,280
464,556
538,530
608,61
91,357
483,167
696,17
291,257
318,361
377,546
434,81
256,87
271,272
316,0
60,368
0,268
936,206
54,137
333,577
259,21
699,141
183,353
236,243
176,486
74,459
242,5
448,62
427,170
88,210
58,58
720,266
404,301
377,296
473,25
9,498
422,820
38,847
107,662
283,453
498,406
427,980
94,483
142,963
62,169
321,182
6,234
255,62
667,184
288,613
2,285
121,365
142,508
84,485
362,81
155,154
865,56
218,315
226,106
249,464
363,384
892,300
301,61
252,859
128,283
58,664
413,200
533,430
170,251
174,63
509,253
14,526
486,183
725,245
79,13
85,146
114,2
172,61
404,434
776,130
164,140
720,324
560,922
359,359
115,163
376,18
608,804
482,143
32,23
81,81
420,511
21,467
280,116
10,86
82,493
191,214
172,86
138,2
486,410
249,695
446,448
206,546
357,356
338,338
107,702
300,218
498,447
121,58
446,301
162,321
727,464
542,526
581,200
299,418
305,738
137,815
502,503
200,917
809,411
86,484
55,3
292,426
182,283
777,538
116,655
483,377
285,412
307,17
389,103
81,357
397,122
434,338
493,450
423,976
434,212
506,661
184,187
193,59
20,68
409,447
412,888
665,4
64,21
579,929
290,290
369,89
198,258
865,2
896,116
121,489
264,608
321,397
97,185
404,323
428,140
281,56
269,513
82,151
607,471
833,856
225,221
197,601
82,395
252,57
430,62
391,368
106,641
21,29
971,423
485,74
160,601
356,474
281,424
160,786
258,434
267,570
238,602
665,6
700,699
380,295
141,86
598,521
358,406
129,789
340,114
650,215
84,598
162,190
13,340
726,342
241,236
106,434
214,377
371,81
8,510
434,99
494,470
828,160
443,245
425,457
83,243
344,231
80,271
5,189
105,363
258,143
776,908
520,137
462,106
249,548
528,392
56,826
408,6
470,116
502,661
377,464
417,151
268,494
96,89
489,82
114,339
421,496
114,81
379,388
21,280
63,114
87,107
279,82
79,51
420,174
427,166
48,96
662,366
132,599
107,665
450,440
283,166
86,936
556,483
45,273
390,396
83,308
238,499
106,249
92,538
84,404
99,424
474,434
266,141
698,211
160,170
375,494
28,172
181,393
409,318
820,150
107,174
339,338
667,81
114,820
183,356
93,114
295,250
191,903
231,692
777,86
290,546
32,24
97,353
420,209
107,158
377,133
495,107
312,85
152,440
447,139
229,198
321,378
499,374
129,64
6,665
35,590
502,44
515,176
241,210
421,213
107,236
379,391
331,362
290,484
389,394
493,168
411,318
105,282
56,619
373,515
673,673
956,933
359,44
109,51
142,62
326,173
57,208
157,378
137,211
599,2
104,18
303,236
210,424
212,163
390,321
106,340
163,5
908,94
615,856
494,261
33,33
971,304
608,141
419,652
370,442
28,39
756,459
665,254
424,263
424,245
51,64
92,22
38,409
375,514
486,426
37,35
231,14
291,294
199,51
13,514
353,124
738,520
425,401
453,212
12,266
160,549
142,450
166,142
36,23
720,525
4,809
254,84
337,301
154,209
464,160
115,422
698,552
309,219
845,59
405,314
69,160
166,194
210,240
196,167
358,73
820,256
367,24
181,342
350,320
405,5
411,411
455,361
223,313
409,2
405,211
504,506
12,12
498,405
515,129
339,337
393,152
46,96
20,11
408,59
145,87
181,950
230,107
249,179
856,58
48,252
483,178
222,219
61,178
27,28
936,965
169,531
373,58
314,301
525,499
107,285
169,116
82,362
438,116
40,32
167,172
160,576
116,336
404,254
259,92
370,417
281,718
142,483
107,318
306,825
474,340
390,377
329,355
305,210
316,309
420,190
115,455
754,950
231,179
310,272
81,932
533,342
440,238
411,516
128,95
13,446
42,642
23,212
180,212
16,281
285,138
462,272
405,541
21,671
4,114
285,164
21,127
86,196
41,776
193,408
196,207
434,768
96,259
342,511
17,313
284,342
129,183
886,273
82,263
187,365
121,29
63,255
442,478
271,528
533,515
129,81
7,421
542,450
143,714
211,338
4,323
211,258
86,90
191,256
533,504
69,13
92,137
63,880
21,222
181,60
62,236
87,154
546,508
419,642
971,729
133,208
148,377
437,361
329,328
536,473
183,210
142,17
367,151
338,987
212,83
254,518
932,41
263,925
280,256
361,32
13,351
93,183
133,39
170,497
30,251
86,62
107,279
98,371
323,6
980,64
8,44
518,661
565,430
4,194
497,79
460,328
301,312
7,498
933,322
142,253
464,450
124,768
859,4
546,723
426,714
121,77
847,455
820,201
165,417
161,707
83,128
334,335
164,269
14,130
856,246
504,421
167,420
546,187
234,474
17,308
971,336
285,301
83,105
62,427
320,389
333,492
212,121
223,142
106,81
820,422
132,6
47,547
51,93
121,651
925,47
426,440
55,949
295,268
908,201
467,166
327,20
212,255
17,252
212,450
173,932
183,854
809,211
86,222
209,131
211,809
21,20
233,434
303,58
498,141
495,227
113,361
62,206
326,733
173,612
613,747
204,93
21,480
271,58
252,132
216,429
518,615
579,592
113,556
981,318
68,107
325,260
300,444
173,86
278,908
249,160
331,459
249,80
213,473
518,87
160,418
318,82
303,369
533,856
157,379
168,491
747,107
234,82
647,21
58,587
44,434
7,360
397,458
42,169
533,581
601,166
226,227
457,526
155,44
288,758
113,113
318,245
185,800
441,374
87,41
259,173
562,497
450,340
498,51
184,287
296,351
84,71
438,54
473,6
533,141
160,484
210,212
124,513
342,157
280,179
437,339
880,921
125,98
371,87
115,280
406,406
121,51
344,191
342,776
280,62
434,859
304,271
279,279
281,252
29,533
577,249
143,329
77,212
107,282
181,347
248,459
859,121
152,84
445,256
885,106
154,183
387,368
13,83
59,137
128,371
96,236
149,150
318,40
480,143
9,499
196,200
114,36
269,579
786,786
69,952
466,441
342,593
13,39
142,210
211,412
474,950
254,474
592,929
35,51
921,138
543,168
226,114
353,183
121,158
301,281
165,245
222,0
145,42
812,115
526,168
213,608
47,160
141,407
10,282
76,48
447,933
375,114
50,643
513,66
6,440
21,64
245,444
286,3
166,353
260,508
820,166
507,85
48,486
4,281
271,3
211,211
64,113
19,183
333,417
419,607
147,233
430,249
86,427
189,81
191,149
45,300
170,548
234,235
96,881
255,137
513,271
87,404
516,333
172,181
222,310
456,405
242,158
2,137
303,424
220,177
84,533
298,184
19,510
344,176
748,46
221,52
305,57
64,157
8,358
860,978
83,820
826,412
67,74
206,51
963,238
191,5
187,222
30,263
107,206
285,304
367,116
83,214
300,97
593,955
896,112
777,535
411,816
393,393
283,495
96,113
568,257
77,531
76,444
35,32
352,483
638,10
167,351
80,68
812,59
73,116
438,588
856,160
933,269
258,258
61,376
222,311
59,619
215,820
137,174
249,363
391,389
252,58
105,226
409,292
252,269
65,714
859,286
293,19
21,420
474,329
494,509
107,367
301,818
345,191
298,137
474,514
411,498
507,513
404,152
244,252
68,418
368,440
195,859
206,908
141,5
205,847
474,13
196,206
329,87
355,152
272,429
93,169
8,466
366,160
65,457
316,465
169,201
16,68
53,403
333,230
971,514
214,191
747,424
1001,832
560,142
249,184
192,412
77,557
215,248
211,654
82,256
933,334
820,212
115,424
44,525
57,305
756,613
31,39
149,440
488,529
271,142
459,421
435,435
685,665
815,208
284,284
136,41
288,431
351,1
300,12
168,515
83,366
68,671
333,981
249,473
214,351
367,495
300,662
84,835
242,210
176,93
556,330
218,85
222,222
307,537
420,189
55,86
82,932
235,233
429,446
104,368
641,160
127,318
226,105
615,106
103,393
82,63
160,135
499,502
367,438
198,776
478,91
303,15
88,129
407,506
177,232
460,467
426,285
220,17
420,184
168,346
215,74
89,806
896,300
412,54
355,83
5,235
333,21
185,640
197,199
459,616
5,171
179,60
249,115
809,56
169,365
169,81
360,170
121,219
166,786
621,301
100,618
191,207
159,242
35,40
661,249
818,189
271,252
950,333
183,236
168,168
199,342
823,661
528,373
926,301
493,568
178,381
58,121
424,308
170,13
404,162
498,700
361,333
282,221
393,385
380,385
55,55
409,409
892,314
71,49
14,465
401,873
282,222
128,607
325,10
90,108
31,198
464,169
473,81
51,44
69,282
190,282
249,859
533,408
518,282
346,105
379,392
73,331
284,1
249,165
107,281
269,211
105,236
161,7
892,340
103,546
209,166
183,5
15,16
333,169
48,444
498,12
418,81
129,434
99,101
263,455
333,427
180,347
69,679
408,252
253,932
698,208
615,155
47,263
131,698
165,35
292,523
183,257
160,417
919,847
311,268
113,494
305,195
305,845
255,105
809,519
61,182
255,16
170,455
116,263
91,212
324,466
379,380
211,271
280,114
74,86
419,44
376,388
142,20
812,880
404,354
21,42
75,372
467,222
593,214
121,367
539,160
252,195
186,165
86,590
504,529
206,198
252,932
299,551
129,440
342,346
114,495
368,321
546,269
753,470
339,370
64,95
27,170
492,283
333,527
199,64
285,211
433,180
57,281
417,245
353,87
272,15
226,165
168,284
379,63
129,86
482,74
721,721
738,57
82,853
160,250
4,411
340,249
95,64
349,149
566,8
18,177
167,133
215,222
191,179
405,133
183,486
971,430
93,301
164,216
21,462
533,530
990,4
282,17
434,288
80,96
182,320
9,332
859,211
160,286
21,36
249,147
612,50
192,807
85,142
405,132
237,244
169,261
303,738
336,883
485,263
65,910
129,486
86,58
278,681
259,327
425,873
305,683
79,417
226,696
42,453
269,16
249,54
536,83
286,129
596,597
152,256
37,48
440,177
243,132
572,515
352,351
151,29
67,86
26,35
420,581
216,448
184,365
152,271
48,847
486,394
7,86
201,51
905,905
918,974
114,303
261,171
906,156
40,35
563,584
84,487
405,642
359,360
68,20
167,122
63,138
191,346
453,142
809,160
87,412
184,299
884,884
290,822
160,40
7,570
312,221
244,244
953,292
377,961
166,174
569,707
124,173
210,434
297,309
86,424
450,377
533,401
353,97
87,438
192,3
971,417
209,210
48,113
84,180
197,197
167,296
9,502
81,544
533,115
35,25
154,546
424,429
86,236
495,128
401,870
971,307
438,89
115,251
121,404
31,361
847,114
56,880
26,26
494,458
183,318
165,226
87,513
506,466
301,132
252,552
497,562
393,250
20,62
358,525
409,90
81,299
107,68
196,205
265,452
131,83
209,237
47,86
450,420
190,420
103,321
976,925
429,448
211,210
5,379
183,473
155,81
65,291
880,6
373,131
243,271
971,113
738,411
254,23
419,482
100,102
290,16
914,816
820,955
6,520
57,6
121,856
333,113
452,421
107,493
93,407
394,947
453,472
855,155
5,218
223,330
883,883
305,84
82,115
823,358
105,87
569,504
5,53
13,325
116,27
335,139
4,239
254,340
509,259
233,236
588,392
378,296
635,285
167,917
401,791
810,296
290,356
3,63
114,245
128,53
154,495
40,23
128,81
323,101
377,231
358,12
533,88
695,316
380,393
338,135
298,507
363,364
564,640
265,359
450,568
24,988
730,13
168,789
809,949
53,486
107,256
592,322
811,531
196,231
116,548
478,434
260,400
134,372
95,908
163,459
211,209
112,356
46,424
937,640
333,434
73,313
356,424
121,169
33,443
563,822
17,932
93,40
406,358
465,155
282,249
473,549
271,63
58,286
62,454
137,6
249,208
422,404
115,115
133,362
366,856
409,420
105,405
5,133
198,206
84,233
905,297
441,105
914,531
282,58
263,121
159,931
31,37
519,222
738,54
160,171
61,52
427,82
738,305
429,164
215,201
385,387
160,441
411,408
404,115
18,120
164,929
326,96
437,27
105,269
179,280
655,37
299,700
327,259
426,160
121,520
427,87
602,496
537,53
141,421
12,996
537,189
39,165
832,59
83,106
356,362
197,172
82,468
932,3
953,23
42,23
434,159
597,460
106,358
5,169
292,1000
666,367
387,229
305,516
172,275
538,733
420,494
803,252
87,974
426,486
417,442
908,820
7,406
81,3
200,593
93,205
395,393
234,86
151,27
815,520
103,392
105,518
405,356
183,258
361,981
424,82
55,698
859,269
21,230
121,254
173,950
182,379
15,353
372,107
719,376
24,40
159,210
223,225
40,48
41,123
883,115
115,494
307,314
169,121
258,22
254,41
13,36
245,165
189,80
155,87
221,74
87,290
306,478
500,499
273,322
62,81
406,505
160,180
409,590
546,367
504,510
142,254
183,11
65,425
113,114
320,350
174,859
667,549
726,726
405,44
223,468
828,145
137,880
215,549
450,169
201,557
597,301
139,933
209,285
195,174
371,329
131,271
880,815
422,21
86,98
476,474
243,234
4,81
62,263
452,466
448,812
249,19
502,529
177,459
108,420
124,282
549,459
86,480
170,424
695,459
301,276
498,573
820,95
249,513
450,65
419,462
686,245
215,197
971,823
226,212
173,10
152,132
390,390
422,17
491,497
283,379
649,421
48,36
170,301
363,28
308,438
314,283
254,859
389,182
115,411
280,574
20,142
530,538
521,598
105,129
9,359
445,13
980,261
169,63
280,575
204,172
237,209
13,535
362,466
180,433
370,38
183,426
361,113
83,20
363,169
500,466
128,23
65,426
282,174
441,360
264,707
208,137
185,100
114,24
466,407
290,572
714,129
652,333
269,274
824,191
306,51
411,170
877,137
243,411
13,679
376,157
232,292
434,478
121,217
976,485
167,218
282,45
930,234
128,42
63,665
921,56
160,63
286,58
726,189
738,58
40,47
486,278
84,58
429,301
8,213
420,118
137,92
252,145
121,601
295,471
41,136
158,931
243,42
420,293
58,333
424,329
419,64
371,183
121,316
265,661
19,533
417,62
63,131
473,232
148,349
200,440
166,147
288,252
933,929
11,360
913,44
344,148
26,32
107,459
128,434
106,28
86,306
662,618
318,171
44,7
933,139
170,310
121,255
41,87
428,274
134,482
89,3
887,92
160,340
186,345
408,462
269,301
211,460
518,434
495,74
166,55
151,494
153,142
377,495
569,362
201,160
303,520
607,365
308,121
409,13
43,505
234,239
541,15
542,183
963,131
340,129
520,991
179,214
783,142
3,685
434,128
211,138
82,494
211,5
190,121
803,194
741,741
62,453
193,6
88,0
254,211
544,82
482,679
309,872
569,739
63,845
851,605
438,141
653,653
284,5
494,190
68,82
326,923
957,265
282,84
131,249
171,417
142,393
531,115
445,340
160,681
62,430
74,498
47,129
54,211
20,327
549,418
113,62
290,282
63,256
215,747
719,52
214,342
133,62
51,27
268,549
685,64
443,925
21,409
233,145
822,822
133,114
189,21
253,316
480,508
74,756
976,361
671,106
5,100
815,685
212,129
46,300
958,69
19,421
925,263
4,169
424,62
483,133
209,977
486,261
94,440
5,423
5,303
487,9
261,151
933,89
443,251
160,474
355,137
546,121
107,283
92,72
285,625
91,110
27,338
301,423
184,508
377,167
11,64
218,307
165,464
422,87
87,353
233,601
103,394
290,357
420,256
21,259
458,6
59,4
98,62
123,337
730,460
118,51
194,132
301,180
601,480
460,244
499,504
184,314
498,525
50,431
164,412
535,173
121,324
63,3
160,279
568,256
62,216
121,301
262,122
48,151
550,212
519,459
413,168
181,385
441,12
342,130
359,7
152,114
526,129
62,493
117,223
132,82
4,252
404,86
372,372
511,949
81,162
932,812
310,160
333,81
429,933
496,213
509,671
700,359
466,608
560,518
519,189
89,58
184,81
93,16
105,360
212,365
128,486
211,365
17,219
393,388
440,438
169,588
340,310
80,256
145,249
358,573
180,301
249,474
44,805
285,520
25,24
519,405
82,401
167,168
332,487
112,368
38,590
273,461
570,247
2,832
142,124
267,265
507,507
328,90
303,412
4,880
418,190
252,84
6,489
810,560
209,301
60,60
323,300
69,409
387,250
115,533
317,116
438,170
105,64
62,281
161,160
464,424
54,438
681,12
213,141
568,493
272,462
17,1
132,5
244,158
209,252
288,71
121,117
581,308
106,820
121,533
210,183
56,89
460,730
496,602
361,443
165,914
42,5
343,183
273,448
845,481
155,208
284,296
355,473
455,171
690,282
121,4
183,53
74,309
674,569
181,947
253,434
129,351
285,89
546,362
375,16
283,377
185,533
20,21
377,60
183,184
16,337
96,438
387,296
2,586
68,212
74,248
86,7
258,211
489,212
54,138
351,180
172,655
160,323
300,100
647,221
546,158
322,139
504,301
777,259
162,747
283,125
243,238
826,59
562,202
57,738
160,230
268,309
27,165
41,612
128,445
306,160
438,444
249,495
4,971
339,32
170,212
395,385
892,891
168,133
152,431
380,321
62,856
169,252
768,125
138,285
612,233
282,612
290,531
114,115
438,135
427,612
60,320
160,142
666,666
259,777
147,859
155,153
424,174
295,396
160,255
160,89
695,228
181,378
281,494
243,963
118,209
82,131
223,311
167,339
21,183
908,124
405,498
450,426
206,593
64,134
121,288
342,381
698,56
51,29
231,457
713,81
7,546
337,424
155,147
30,172
107,963
329,80
58,612
301,268
333,256
373,253
56,859
125,371
434,65
6,552
434,44
155,739
813,440
153,121
420,541
330,73
395,121
310,581
491,695
121,184
179,103
13,255
271,152
157,296
273,301
21,106
312,62
638,480
160,4
478,176
661,8
176,515
113,485
886,665
513,655
236,96
282,68
654,783
367,340
408,192
334,15
62,15
963,154
59,285
427,86
363,661
114,249
94,120
334,592
332,500
249,218
495,155
640,100
430,211
187,106
222,21
40,135
106,373
174,195
460,233
157,351
141,332
6,64
581,581
287,298
61,232
914,753
279,160
833,44
621,11
399,493
356,282
180,393
533,234
45,162
667,69
733,728
509,325
62,296
859,162
543,280
293,8
909,129
695,695
13,236
153,424
301,184
27,135
200,562
447,273
46,155
47,38
167,204
46,210
233,637
291,542
537,316
58,158
113,443
312,189
218,0
285,172
520,56
336,169
13,168
461,428
275,511
326,13
6,252
417,183
174,424
679,137
258,256
233,121
420,340
283,2
96,427
58,434
170,338
734,177
62,80
809,552
187,710
560,218
28,722
185,353
259,69
177,113
437,437
13,333
6,132
236,241
539,78
179,156
309,228
971,699
59,520
917,445
280,291
169,280
183,504
825,923
21,210
252,244
520,812
488,499
971,777
546,211
142,211
307,177
820,918
455,976
413,440
497,581
651,254
21,81
306,21
359,525
440,380
5,2
708,371
674,267
404,83
366,83
404,185
103,741
254,254
728,21
121,114
458,291
13,38
160,490
424,493
211,174
380,379
375,282
286,211
64,103
608,406
546,17
462,212
51,371
13,167
907,180
295,320
182,351
300,828
283,256
473,256
33,113
756,166
513,340
554,419
3,971
76,245
531,165
335,335
121,209
211,455
115,23
249,950
318,283
340,212
316,121
93,64
333,984
419,12
76,76
115,486
249,505
149,347
87,493
15,285
173,260
512,512
326,245
190,366
455,318
189,86
128,204
294,377
409,515
812,272
69,473
62,180
312,177
211,636
950,58
847,47
387,849
157,347
331,74
218,248
183,464
6,181
125,62
159,237
83,273
124,371
86,86
217,433
424,448
89,924
645,697
222,911
443,40
577,282
371,490
156,179
0,74
320,182
905,177
974,94
353,371
256,495
84,250
92,127
406,44
82,44
6,308
333,171
69,87
64,93
339,79
214,124
5,106
82,86
470,427
133,256
205,593
438,339
569,44
84,166
434,460
493,292
57,286
529,362
328,375
340,450
171,470
155,189
108,91
28,21
393,368
420,404
332,406
952,509
581,301
172,128
37,261
249,401
160,58
971,812
494,588
265,555
64,5
590,299
82,693
10,326
36,31
160,406
199,82
140,15
56,194
909,87
306,329
420,139
366,285
42,756
301,63
106,16
283,726
41,280
473,116
498,359
401,257
194,193
347,157
409,464
495,208
7,525
183,526
253,509
5,134
412,271
768,124
372,83
256,210
272,309
87,81
0,177
142,357
223,223
533,269
86,373
8,823
98,353
183,544
610,459
233,241
832,57
265,498
106,256
4,142
125,100
13,164
30,367
765,504
6,21
263,411
152,288
738,195
214,83
6,418
121,366
211,842
356,375
462,411
412,411
283,752
187,215
375,356
294,214
168,600
6,859
160,690
504,44
51,409
160,256
590,590
533,116
232,280
24,33
506,434
812,57
162,71
249,82
171,299
252,183
129,249
251,47
105,166
376,387
45,424
466,265
167,203
326,107
523,836
949,271
225,215
250,157
450,714
547,547
96,20
426,82
294,346
533,818
238,498
345,157
6,305
152,21
164,15
288,212
249,153
107,550
197,86
587,3
333,288
243,209
139,273
160,221
56,2
350,342
663,81
114,30
87,533
337,367
455,330
4,826
905,309
953,35
215,690
803,58
263,531
66,338
290,108
116,883
913,922
486,245
160,136
427,119
128,363
520,22
309,612
27,93
878,27
525,8
184,127
199,296
593,907
342,483
27,545
514,514
438,987
493,572
141,510
82,281
128,143
399,183
430,504
564,686
331,295
489,249
930,238
82,20
283,104
63,809
100,86
971,361
68,420
481,412
5,211
221,129
751,6
63,269
192,132
180,87
81,129
132,16
197,128
612,404
3,137
100,100
379,6
17,82
107,82
160,269
93,135
466,267
407,494
209,236
400,105
163,42
160,663
482,48
351,350
17,106
145,427
166,573
509,508
395,164
518,422
666,161
852,852
531,256
41,160
113,133
431,50
232,705
93,204
419,611
367,367
89,57
82,214
142,115
42,184
473,141
358,729
351,284
106,106
856,366
417,258
162,133
812,142
24,169
123,31
3,832
460,490
592,272
564,183
311,494
21,28
160,467
282,191
471,256
170,491
423,114
504,8
18,852
170,163
60,215
121,468
953,590
160,242
310,107
473,418
356,549
56,3
12,707
405,227
307,114
493,585
263,48
92,152
107,28
113,981
168,493
560,40
24,588
425,430
252,166
107,147
199,197
209,84
453,607
201,215
281,552
115,442
103,526
96,46
30,417
7,161
107,41
375,230
438,333
577,166
375,62
127,105
444,438
164,520
160,351
294,543
129,303
397,376
832,4
118,748
58,82
126,174
159,158
0,0
263,232
300,255
371,101
419,184
234,282
160,389
706,280
160,401
945,945
82,50
150,397
81,107
63,285
377,351
525,505
326,306
0,377
215,366
546,221
388,378
301,511
976,318
615,615
444,417
373,571
753,978
65,107
165,23
464,464
91,469
820,346
155,393
362,256
38,547
412,285
493,93
423,303
493,401
122,347
160,453
218,166
377,181
885,20
167,776
425,574
259,509
236,240
336,400
105,147
137,57
282,188
338,113
87,642
362,529
82,540
856,913
431,372
537,613
22,21
254,269
489,2
84,244
409,280
393,17
160,562
13,113
243,242
437,531
362,421
812,812
924,612
613,288
153,166
169,914
296,395
213,823
